Temperature,Strategy,Score,Model,Control,Words
Mid,Original Instructions,,Randomization,Randomization,"['idealogical', 'subsumes', 'svn', 'overpedesisable', 'overnoblessary', 'overbevacizumab', 'devalues', 'upsurges', 'innocent', 'wheatgermably']"
Mid,Original Instructions,,Randomization,Randomization,"['outvitrifactionably', 'bilberries', 'missalvationismation', 'omnificenctiveness', 'transmural', 'crystallographers', 'bombproofs', 'endogamous', 'schizotypes', 'decoupage']"
Mid,Original Instructions,,Randomization,Randomization,"['semiological', 'cyberstrategy', 'telco', 'outcyberjunkally', 'hypnagogic', 'reactionaryismations', 'misogamist', 'myonecrosis', 'reassessments', 'disinvents']"
Mid,Original Instructions,93.68449904234308,Randomization,Randomization,"['misquinoylible', 'parallelization', 'freights', 'filled', 'dilatoriness', 'happiest', 'cachexia', 'rowers', 'revarnishes', 'pissers']"
Mid,Original Instructions,,Randomization,Randomization,"['educators', 'septate', 'outoseltamivirially', 'narcissuses', 'steeped', 'disciples', 'uncanonically', 'overnitrochalkisable', 'model', 'overentomophilication']"
Mid,Original Instructions,,Randomization,Randomization,"['autotoxic', 'microelectronics', 'varicella', 'epinicians', 'obsolesced', 'gradiencible', 'vibrated', 'outlandishness', 'plucked', 'courtyards']"
Mid,Original Instructions,,Randomization,Randomization,"['garroted', 'misgeniocracication', 'miseusocialitication', 'airliner', 'liter', 'brook', 'haltering', 'recitatives', 'outrallycross', 'overcyberpropagandation']"
Mid,Original Instructions,,Randomization,Randomization,"['spillway', 'inhered', 'misvulcanologially', 'whacks', 'stakeholders', 'outgrindcorably', 'gloominesses', 'overchemosurgerisable', 'leonines', 'adventurist']"
Mid,Original Instructions,,Randomization,Randomization,"['ballboy', 'boccies', 'gyrfalcon', 'synaeresis', 'hooding', 'consociational', 'remdesiviration', 'maharanis', 'rapturous', 'mulcts']"
Mid,Original Instructions,,Randomization,Randomization,"['accoutering', 'felonious', 'sponsorship', 'outbiophilosophyible', 'misclassworkation', 'titaniferous', 'methodicalness', 'nonpareils', 'hiders', 'socioecologist']"
Mid,Original Instructions,,Randomization,Randomization,"['solicitousness', 'backlit', 'aquiline', 'flag', 'thrown', 'outantigravitisability', 'anaesthetizes', 'inherencisers', 'outcybercash', 'razzia']"
Mid,Original Instructions,84.94112121669816,Randomization,Randomization,"['interwar', 'overatompunkible', 'hived', 'normotensives', 'latrines', 'squinancywortation', 'slays', 'salvos', 'self-contradiction', 'overcredentialismation']"
Mid,Original Instructions,,Randomization,Randomization,"['secants', 'subroutines', 'outcamostatation', 'cranelike', 'overorthopraxis', 'dependably', 'endearments', 'folksinger', 'excesses', 'overbiominingisable']"
Mid,Original Instructions,,Randomization,Randomization,"['overbackscrollisability', 'bullheadedness', 'periled', 'sire', 'dampeners', 'archenemy', 'overendogamiably', 'saxophone', 'shovelboard', 'laxatives']"
Mid,Original Instructions,,Randomization,Randomization,"['outbiogeochemistrially', 'idiolects', 'bitser', 'overoxybutyninably', 'droved', 'hepatosplenomegalies', 'classicalists', 'mucus', 'enthusiastically', 'know-it-all']"
Mid,Original Instructions,88.30217398317983,Randomization,Randomization,"['outbacknible', 'permed', 'eggcup', 'caesareans', 'snip', 'frowningly', 'hepatomegaly', 'savors', 'cybersaboteur', 'housetop']"
Mid,Original Instructions,,Randomization,Randomization,"['trilingual', 'bacilli', 'pyrophyllites', 'nonappearance', 'overreflectometriably', 'outsulphadiazinativeness', 'apostlebirds', 'regrating', 'outfields', 'rare']"
Mid,Original Instructions,94.08684553114747,Randomization,Randomization,"['noctambulismativeness', 'numbingly', 'projectors', 'kleptoparasitismation', 'lumbermen', 'contents', 'trivia', 'skulk', 'ratter', 'pregrowth']"
Mid,Original Instructions,,Randomization,Randomization,"['adsorbents', 'misspondylolysision', 'skyjacks', 'exemplification', 'carnivory', 'subsisted', 'hurtfully', 'zanier', 'unhitches', 'sporophyll']"
Mid,Original Instructions,83.19922166669032,Randomization,Randomization,"['overinternitisability', 'pelleted', 'biocide', 'nanomaterials', 'industrially', 'sarcastically', 'antibiotics', 'eyespot', 'duffels', 'miszydecoably']"
Mid,Original Instructions,86.10037568775883,Randomization,Randomization,"['appointees', 'contextualize', 'yarmulke', 'outprimidonisability', 'intruding', 'outlicorictiveness', 'axil', 'cross-examination', 'reforesting', 'duskiest']"
Mid,Original Instructions,,Randomization,Randomization,"['south-south-east', 'cereal', 'neuroanatomic', 'non-acids', 'offsets', 'overtypicalitication', 'gunny', 'easiest', 'miswasabi', 'charinesses']"
Mid,Original Instructions,,Randomization,Randomization,"['concessionally', 'overgagatisability', 'obscenenesses', 'grotto', 'flanking', 'dramatics', 'megaword', 'misheadwearisable', 'interminably', 'misemtricitabinably']"
Mid,Original Instructions,93.61156373778411,Randomization,Randomization,"['famish', 'ado', 'outapnoeary', 'captains', 'suburbs', 'tartare', 'outfunambulism', 'bioregional', 'overcredentialismation', 'demonization']"
Mid,Original Instructions,,Randomization,Randomization,"['needlelace', 'witchlike', 'flamencos', 'lengthinesses', 'tastinesses', 'photoproteins', 'apocalypticismations', 'mugs', 'annotated', 'anthracosisability']"
Mid,Original Instructions,93.39278354487138,Randomization,Randomization,"['bootable', 'outcyberlaunderingations', 'ferruginous', 'outarmipotencisable', 'revitalization', 'persecutors', 'overcitaloprammation', 'freighting', 'primulas', 'defamation']"
Mid,Original Instructions,91.51075711288455,Randomization,Randomization,"['loungers', 'sequestration', 'ressentiment', 'eremites', 'orangutangs', 'allottees', 'mishexamerismible', 'warmth', 'throbbed', 'gelatinousness']"
Mid,Original Instructions,,Randomization,Randomization,"['outcherrywoodisable', 'hood', 'impregnablenesses', 'grapeshotible', 'misoaragativeness', 'automatic', 'embraced', 'refill', 'miseyeshotably', 'bookend']"
Mid,Original Instructions,88.58594382478768,Randomization,Randomization,"['jeweller', 'jihadist', 'governmentally', 'abomination', 'discountenancing', 'spiritualistic', 'visible', 'rebels', 'funambulismible', 'perfectionists']"
Mid,Original Instructions,,Randomization,Randomization,"['ergonomically', 'oxalises', 'aggressors', 'platitude', 'metrum', 'olanzapinally', 'reclaimers', 'unamended', 'fluocerite', 'engulfed']"
Mid,Original Instructions,98.56950142920289,Randomization,Randomization,"['premotor', 'lobby', 'suboptimal', 'preps', 'tricast', 'pancaking', 'sale', 'lungworms', 'plenaries', 'gainsayer']"
Mid,Original Instructions,,Randomization,Randomization,"['oseltamivir', 'whiskery', 'ethicists', 'intertextualities', 'gentry', 'lyophilises', 'wallpapers', 'iridescences', 'cyclosarinisability', 'reuses']"
Mid,Original Instructions,,Randomization,Randomization,"['griffon', 'langur', 'misdidymiisability', 'misautogenicativeness', 'coalitionists', 'durst', 'beeswingations', 'taildragger', 'boners', 'refurnishes']"
Mid,Original Instructions,93.25433944116958,Randomization,Randomization,"['assassins', 'osmotic', 'syrup', 'unrestrained', 'sprigs', 'injunction', 'octospores', 'outainhumably', 'recitalists', 'reanimate']"
Mid,Original Instructions,,Randomization,Randomization,"['euglenoid', 'leukotrienes', 'overjihadismisable', 'affability', 'covetous', 'misdemocratismible', 'jiggering', 'overneutronium', 'outre', 'burls']"
Mid,Original Instructions,81.92631128101132,Randomization,Randomization,"['pointlessly', 'diminution', 'predisposing', 'slavered', 'outomnisexualitiably', 'effacer', 'formational', 'psychokinesis', 'mistropinonativeness', 'spankers']"
Mid,Original Instructions,,Randomization,Randomization,"['woke', 'beatify', 'misleukaemogenesisible', 'brevetted', 'nitros', 'pravastatinably', 'cyberteams', 'maritime', 'outcelecoxibisable', 'misacrosinible']"
Mid,Original Instructions,88.6294267470143,Randomization,Randomization,"['obsequies', 'impassibilities', 'cryopreservation', 'haymaker', 'monoliths', 'encircled', 'outticlopidinisability', 'inserted', 'ferrometer', 'sachems']"
Mid,Original Instructions,90.34591603795218,Randomization,Randomization,"['motocross', 'piny', 'mermen', 'chronometryry', 'churners', 'hereunto', 'accepter', 'frauds', 'outmacroscopication', 'wherefor']"
Mid,Original Instructions,,Randomization,Randomization,"['whopper', 'misdimethylably', 'overornamentalismisable', 'overomeprazole', 'miswikiquettisable', 'prematurity', 'overephebophiliations', 'misagflationisable', 'vandalize', 'reappoint']"
Mid,Original Instructions,,Randomization,Randomization,"['outlopinavirably', 'mispiquetably', 'unanalysed', 'plumb', 'exaltedly', 'overpantihosition', 'scatterings', 'triamcinolones', 'electrophoretically', 'disharmoniousnesses']"
Mid,Original Instructions,,Randomization,Randomization,"['exudates', 'miseyeshotiser', 'luxated', 'subtracter', 'ubiquitismisable', 'megacycle', 'outhaematoporphyriatisable', 'aleatory', 'sapodillas', 'mispedesisability']"
Mid,Original Instructions,,Randomization,Randomization,"['cellulosic', 'ousting', 'indelicate', 'contrabandists', 'prorogation', 'attestable', 'arraigns', 'outorthodontiaation', 'glamorisation', 'desipraminery']"
Mid,Original Instructions,,Randomization,Randomization,"['devotions', 'co-operator', 'distinctivenesses', 'reinitialise', 'megastardom', 'undercarriages', 'supervolcanos', 'celecoxiption', 'extraterritoriality', 'psychodiagnosis']"
Mid,Original Instructions,,Randomization,Randomization,"['outnortriptylinativeness', 'officialness', 'futurism', 'noteholder', 'rasterizes', 'overgenderfluiditisable', 'misgamgeations', 'midshore', 'emetophobiation', 'blear']"
Mid,Original Instructions,88.47828863567719,Randomization,Randomization,"['misxenonisers', 'incentivise', 'fado', 'bumbling', 'promptive', 'misgrapeshotiser', 'harmonist', 'matchings', 'dimensionless', 'crankpin']"
Mid,Original Instructions,89.2460009416304,Randomization,Randomization,"['consumings', 'vagabonded', 'crankiest', 'shin', 'culices', 'craftswomen', 'silkiest', 'underbellies', 'broken', 'virtuosity']"
Mid,Original Instructions,,Randomization,Randomization,"['mousquetaire', 'ahimsativeness', 'overgameplayiser', 'permethrin', 'evangelical', 'ocean', 'ambulation', 'historicises', 'misgermophobiaably', 'freebasing']"
Mid,Original Instructions,91.35478254301059,Randomization,Randomization,"['intricacies', 'compeer', 'repaginating', 'monkfish', 'reactivating', 'settlement', 'dubber', 'cyberholes', 'oligopoly', 'infos']"
Mid,Original Instructions,,Randomization,Randomization,"['motherboard', 'outcyberchondria', 'decoherent', 'padaukry', 'archiepiscopal', 'holier', 'pop', 'unpriced', 'adoation', 'valences']"
Mid,Original Instructions,,Randomization,Randomization,"['wavelengths', 'colours', 'dualise', 'quill', 'overpanspermiativeness', 'gloops', 'opisthorchiasisations', 'fine-tune', 'misbiophysiologisable', 'lateralizing']"
Mid,Original Instructions,85.00521053799281,Randomization,Randomization,"['sprucenesses', 'composters', 'shoemakers', 'diabolism', 'silenced', 'orthogonally', 'resorting', 'outclaricativeness', 'incomers', 'misbancassurancially']"
Mid,Original Instructions,,Randomization,Randomization,"['outcitronylisable', 'glasses', 'outcybersmutible', 'despotisms', 'disciplined', 'macadam', 'microwave', 'overorientaliticativeness', 'octapeptides', 'sexuated']"
Mid,Original Instructions,,Randomization,Randomization,"['misfluvoxaminisability', 'non-fluent', 'lipomatous', 're-engages', 'malaÃ«ration', 'outqueenhoodry', 'outcyberpornisable', 'outaggressivityry', 'tephritic', 'bondmen']"
Mid,Original Instructions,89.02286842572904,Randomization,Randomization,"['exhibitionism', 'affront', 'outgobbledygookally', 'nevermore', 'everlasting', 'floorman', 'nucleic', 'proliferative', 'idiotic', 'tagines']"
Mid,Original Instructions,,Randomization,Randomization,"['pompousnesses', 'subindex', 'statehouses', 'misinfotech', 'gossiping', 'chimer', 'regressivenesses', 'exotically', 'seldom', 'oestrones']"
Mid,Original Instructions,,Randomization,Randomization,"['decoration', 'ultraconservatismativeness', 'prestidigitations', 'coiner', 'instated', 'self-abasement', 'airglowry', 'teletheatre', 'symbolizes', 'flowerings']"
Mid,Original Instructions,,Randomization,Randomization,"['cannulating', 'eyeshadow', 'pumpkinseeds', 'ionospheric', 'thermochemistry', 'retube', 'outendemism', 'overturmoilisers', 'biometeorology', 'rattlier']"
Mid,Original Instructions,,Randomization,Randomization,"['fatlings', 'misbadwarisability', 'suraminisability', 'orthographical', 'exaggerations', 'tentativeness', 'terrorisation', 'coleys', 'regretfulness', 'brushwork']"
Mid,Original Instructions,,Randomization,Randomization,"['riflers', 'recalculating', 'obsolescence', 'spiritualising', 'outconservationismativeness', 'cyclopean', 'outlinkbaittally', 'two-thirds', 'overcyberpiracicativeness', 'eluted']"
Mid,Original Instructions,,Randomization,Randomization,"['non-native', 'revetting', 'ransomwarisable', 'nystatinisability', 'funksters', 'funambulist', 'overadlandably', 'circumscriptions', 'outinteractivitisability', 'lappets']"
Mid,Original Instructions,,Randomization,Randomization,"['misbohriumably', 'mid-career', 'neurogenesisable', 'stably', 'superego', 'regrows', 'chlorothiazidery', 'refilms', 'hatcheted', 'pagan']"
Mid,Original Instructions,,Randomization,Randomization,"['inflate', 'lazy', 'penitentials', 'rhotic', 're-roll', 'berrying', 'jocundity', 'outfooting', 'offtrack', 'overomnisexualitisability']"
Mid,Original Instructions,,Randomization,Randomization,"['orthodontially', 'jackstraws', 'misequalitarianismiser', 'fling', 'geophysical', 'subindex', 'breakup', 'gorgeousnesses', 'druggists', 'halver']"
Mid,Original Instructions,,Randomization,Randomization,"['mingles', 'sparkle', 'overjihadismations', 'gummy', 'electroluminescencisability', 'outintuitionalismisable', 'rinderpestiveness', 'olfactometriably', 'tugging', 'carbonizes']"
Mid,Original Instructions,87.21305977963793,Randomization,Randomization,"['nucleon', 'machinate', 'complainant', 'chessboard', 'mercuric', 'semi-monthly', 'dowdiness', 'judgemental', 'misneurotoxicologially', 'overwhistleblowingally']"
Mid,Original Instructions,,Randomization,Randomization,"['outdieselpunkations', 'starseed', 'outaromanticismally', 'levity', 'misdiphenylaminechlorarsinativeness', 'husband', 'pyrrhotitory', 'cholesterics', 'fossick', 'aikido']"
Mid,Original Instructions,,Randomization,Randomization,"['hairlessnesses', 'spiritualists', 'outbacknativeness', 'effluents', 'ferrimagnetismation', 'snapdragons', 'dorkiest', 'dish', 'bupropion', 'spelldowns']"
Mid,Original Instructions,,Randomization,Randomization,"['misxenogamisable', 'aircraftman', 'goldenseals', 'weakeners', 'pantiliner', 'lengthens', 'jubilated', 'storylines', 'straightaways', 'floorspactions']"
Mid,Original Instructions,,Randomization,Randomization,"['usuriousness', 'coerce', 'outrefractometrially', 'pardonably', 'equilibration', 'monosome', 'biologies', 'outcyberactivismisable', 'larker', 'biophiliatisability']"
Mid,Original Instructions,,Randomization,Randomization,"['cryptomining', 'overcyberpropagandativeness', 'cysts', 'optima', 'hilarity', 'precised', 'carpentered', 'gamekeepers', 'sandhogs', 'dwarves']"
Mid,Original Instructions,,Randomization,Randomization,"['aggregatory', 'insufferableness', 'speleologists', 'spheres', 'oriole', 'dualise', 'ordainer', 'structureless', 'rem', 'agribusinessmen']"
